,range,max_range,x,y
82,3.1630001068115234,4.7179999351501465,44.80844641833333,-79.9660417
83,3.1559998989105225,4.7210001945495605,44.80844641833333,-79.9660417
84,3.1480000019073486,4.710999965667725,44.80844641833333,-79.9660417
85,3.1489999294281006,4.698999881744385,44.80844641833333,-79.9660417
86,3.135999917984009,4.699999809265137,44.80844641833333,-79.9660417
87,3.132999897003174,4.681000232696533,44.80844641833333,-79.9660417
88,3.125999927520752,4.677000045776367,44.80844641833333,-79.9660417
89,3.121999979019165,4.665999889373779,44.80844641833333,-79.9660417
90,3.124000072479248,4.658999919891357,44.80844641833333,-79.9660417
91,3.1080000400543213,4.663000106811523,44.80844641833333,-79.9660417
92,3.109999895095825,4.638999938964844,44.80844641833333,-79.9660417
93,3.0929999351501465,4.642000198364258,44.80844641833333,-79.9660417
